,education,income,income_work,income_rent,income_capital,race,gender,weight,age,occupation,uf
42979,5.0,,,,,4,1,486.0,13.0,6210.0,15
42980,2.0,,,,,4,1,487.0,11.0,6210.0,15
42981,0.0,,,,,4,1,487.0,8.0,,15
42982,0.0,,,,,4,2,486.0,4.0,,15
42983,0.0,622.0,,,,4,2,487.0,85.0,6239.0,15
42984,2.0,450.0,450.0,,,4,1,487.0,46.0,6110.0,15
42985,6.0,102.0,,,102.0,4,2,486.0,24.0,6210.0,15
42986,0.0,,,,,4,1,486.0,5.0,,15
42987,0.0,,,,,4,1,487.0,4.0,,15
42988,4.0,1000.0,1000.0,,,16,1,487.0,36.0,6210.0,15
42989,5.0,,,,,4,2,487.0,17.0,,15
42990,0.0,,,,,4,1,487.0,10.0,,15
42991,0.0,,,,,4,2,487.0,0.0,,15
42992,0.0,400.0,400.0,,,2,1,486.0,59.0,6210.0,15
42993,0.0,112.0,,,112.0,2,2,487.0,54.0,6229.0,15
42994,3.0,400.0,400.0,,,2,1,486.0,24.0,6229.0,15
42995,2.0,500.0,500.0,,,2,1,486.0,16.0,6239.0,15
42996,3.0,,,,,4,1,487.0,15.0,6229.0,15
42997,1.0,,,,,2,2,486.0,14.0,6229.0,15
42998,0.0,933.0,,,,4,1,486.0,69.0,6210.0,15
42999,0.0,622.0,,,,4,2,487.0,76.0,,15
43000,4.0,200.0,200.0,,,4,1,487.0,25.0,6210.0,15
43001,8.0,600.0,600.0,,,4,1,487.0,45.0,6110.0,15
43002,2.0,622.0,,,,2,2,486.0,45.0,6210.0,15
43003,7.0,,,,,4,2,487.0,16.0,,15
43004,4.0,622.0,,,,16,1,487.0,65.0,6229.0,15
43005,5.0,400.0,400.0,,,4,1,487.0,57.0,6110.0,15
43006,11.0,246.0,,,246.0,4,2,487.0,35.0,6229.0,15
43007,5.0,,,,,4,1,486.0,14.0,6210.0,15
43008,3.0,,,,,4,2,487.0,11.0,6229.0,15
43009,0.0,,,,,4,1,487.0,8.0,,15
43010,0.0,,,,,4,2,487.0,6.0,,15
43011,0.0,,,,,4,1,486.0,4.0,,15
43012,0.0,1500.0,1500.0,,,2,1,487.0,50.0,6110.0,15
43013,0.0,1244.0,,,,2,2,486.0,62.0,6239.0,15
43014,5.0,,,,,16,1,487.0,18.0,6210.0,15
43015,0.0,,,,,4,1,486.0,14.0,,15
43016,0.0,,,,,4,2,487.0,5.0,,15
43017,0.0,200.0,200.0,,,4,1,486.0,46.0,6110.0,15
43018,1.0,,,,,4,2,487.0,30.0,6210.0,15
43019,4.0,,,,,4,2,487.0,14.0,6210.0,15
43020,2.0,,,,,4,1,486.0,13.0,6210.0,15
43021,7.0,622.0,,,,4,2,487.0,58.0,,15
43022,3.0,752.0,622.0,,130.0,4,2,487.0,31.0,5211.0,15
43023,8.0,1340.0,622.0,,96.0,4,2,486.0,29.0,5211.0,15
43024,11.0,600.0,600.0,,,4,1,486.0,28.0,5211.0,15
43025,4.0,,,,,4,1,487.0,15.0,,15
43026,2.0,,,,,4,1,486.0,13.0,,15
43027,3.0,,,,,4,1,487.0,12.0,,15
43028,1.0,,,,,4,2,486.0,10.0,,15
43029,0.0,,,,,16,1,486.0,6.0,,15
43030,0.0,,,,,4,2,487.0,4.0,,15
43031,6.0,1222.0,600.0,,,16,1,487.0,70.0,5134.0,15
43032,8.0,622.0,,,,16,2,486.0,66.0,,15
43033,11.0,622.0,622.0,,,16,2,487.0,34.0,4121.0,15
43034,9.0,300.0,300.0,,,16,2,487.0,32.0,5211.0,15
43035,1.0,,,,,4,1,487.0,10.0,,15
43036,15.0,4500.0,4500.0,,,16,1,486.0,29.0,1219.0,15
43037,15.0,1500.0,1500.0,,,16,2,487.0,20.0,1310.0,15
43038,11.0,1280.0,1280.0,,,4,1,486.0,34.0,3161.0,15
43039,8.0,,,,,4,2,487.0,27.0,,15
43040,0.0,,,,,4,1,487.0,4.0,,15
43041,11.0,25000.0,25000.0,,,16,1,486.0,55.0,1219.0,15
43042,15.0,2500.0,2500.0,,,16,2,486.0,26.0,2321.0,15
43043,10.0,,,,,16,1,487.0,17.0,4110.0,15
43044,15.0,,,,,16,1,486.0,40.0,2410.0,15
43045,15.0,2500.0,2500.0,,,16,1,487.0,26.0,2410.0,15
43046,11.0,20000.0,10000.0,,10000.0,16,1,487.0,40.0,1320.0,15
43047,9.0,1244.0,1244.0,,,16,1,487.0,27.0,1320.0,15
43048,11.0,3116.0,3116.0,,,4,1,487.0,56.0,3123.0,15
43049,12.0,6500.0,6500.0,,,16,1,487.0,44.0,1310.0,15
43050,11.0,2900.0,2900.0,,,2,1,487.0,30.0,3123.0,15
43051,8.0,1500.0,1500.0,,,4,1,487.0,58.0,7243.0,15
43052,8.0,800.0,800.0,,,4,2,486.0,54.0,5211.0,15
43053,11.0,622.0,622.0,,,4,2,487.0,30.0,5211.0,15
43054,11.0,900.0,900.0,,,4,1,487.0,29.0,3541.0,15
43055,11.0,611.0,311.0,,,4,1,486.0,21.0,3516.0,15
43056,11.0,2163.0,2163.0,,,4,1,487.0,30.0,9144.0,15
43057,12.0,2000.0,2000.0,,,4,1,486.0,34.0,3144.0,15
43058,7.0,3500.0,3500.0,,,16,1,486.0,57.0,7701.0,15
43059,11.0,,,,,4,2,487.0,50.0,,15
43060,11.0,1600.0,1600.0,,,4,1,486.0,25.0,2522.0,15
43061,11.0,622.0,622.0,,,16,2,486.0,24.0,5211.0,15
43062,4.0,,,,,4,1,486.0,11.0,,15
43063,11.0,722.0,622.0,,,4,2,486.0,30.0,2221.0,15
43064,13.0,461.0,311.0,,,16,2,486.0,26.0,5211.0,15
43065,13.0,100.0,,,,4,2,486.0,20.0,,15
43066,11.0,622.0,622.0,,,16,2,486.0,26.0,5211.0,15
43067,2.0,,,,,4,2,486.0,10.0,,15
43068,0.0,,,,,4,1,486.0,3.0,,15
43069,1.0,1080.0,1080.0,,,16,1,486.0,32.0,7152.0,15
43070,6.0,,,,,4,2,487.0,46.0,,15
43071,0.0,622.0,,,,4,1,486.0,81.0,,15
43072,0.0,622.0,,,,16,2,487.0,74.0,,15
43073,11.0,500.0,500.0,,,16,2,487.0,35.0,5211.0,15
43074,11.0,850.0,850.0,,,16,2,486.0,23.0,4221.0,15
43075,10.0,800.0,800.0,,,16,1,487.0,21.0,7170.0,15
43076,0.0,622.0,,,,4,1,487.0,73.0,,15
43077,0.0,,,,,4,2,487.0,48.0,,15
43078,2.0,622.0,622.0,,,4,1,486.0,28.0,7170.0,15
43079,10.0,3000.0,3000.0,,,4,1,487.0,40.0,9191.0,15
43080,7.0,150.0,150.0,,,4,2,487.0,40.0,5121.0,15
43081,4.0,,,,,4,1,486.0,12.0,,15
43082,2.0,,,,,4,1,486.0,11.0,,15
43083,0.0,622.0,,,,16,1,487.0,69.0,,15
43084,0.0,622.0,,,,16,2,487.0,61.0,,15
43085,11.0,980.0,980.0,,,16,1,486.0,29.0,7151.0,15
43086,11.0,900.0,900.0,,,16,1,487.0,22.0,4214.0,15
43087,11.0,622.0,622.0,,,16,2,486.0,22.0,4110.0,15
43088,11.0,,,,,16,2,486.0,18.0,,15
43089,9.0,622.0,622.0,,,4,1,486.0,22.0,7170.0,15
43090,4.0,,,,,4,2,487.0,31.0,,15
43091,4.0,,,,,4,2,487.0,14.0,,15
43092,1.0,,,,,16,1,486.0,9.0,,15
43093,0.0,,,,,4,2,487.0,5.0,,15
43094,11.0,1450.0,1450.0,,,4,1,486.0,32.0,7102.0,15
43095,11.0,622.0,622.0,,,4,2,486.0,29.0,5121.0,15
43096,2.0,,,,,4,1,487.0,9.0,,15
43097,0.0,,,,,4,2,487.0,4.0,,15
43098,4.0,1000.0,1000.0,,,4,1,487.0,33.0,7152.0,15
43099,9.0,1488.0,1488.0,,,4,1,487.0,34.0,7825.0,15
43100,12.0,854.0,720.0,,134.0,4,2,487.0,26.0,5199.0,15
43101,10.0,,,,,16,2,487.0,54.0,,15
43102,3.0,,,,,4,2,486.0,10.0,,15
43103,0.0,,,,,4,2,486.0,7.0,,15
43104,11.0,630.0,630.0,,,4,1,486.0,22.0,7170.0,15
43105,8.0,1800.0,1800.0,,,4,1,487.0,27.0,5211.0,15
43106,13.0,1122.0,622.0,,,16,2,487.0,27.0,4110.0,15
43107,0.0,,,,,4,1,487.0,6.0,,15
43108,0.0,,,,,16,1,486.0,0.0,,15
43109,11.0,2850.0,2600.0,,,4,1,486.0,44.0,9131.0,15
43110,11.0,,,,,4,2,486.0,39.0,,15
43111,5.0,622.0,,,,4,1,486.0,64.0,,15
43112,8.0,,,,,4,2,486.0,60.0,5211.0,15
43113,9.0,1200.0,1200.0,,,16,1,487.0,18.0,7313.0,15
43114,2.0,,,,,4,1,487.0,12.0,,15
43115,5.0,622.0,622.0,,,4,1,486.0,57.0,7156.0,15
43116,4.0,150.0,,,,4,2,486.0,49.0,,15
43117,11.0,622.0,622.0,,,4,1,486.0,24.0,7825.0,15
43118,7.0,,,,,4,2,487.0,21.0,,15
43119,8.0,1600.0,1600.0,,,4,1,487.0,38.0,7824.0,15
43120,11.0,1100.0,1100.0,,,4,2,486.0,31.0,4211.0,15
43121,5.0,,,,,4,1,487.0,12.0,,15
43122,0.0,622.0,,,,16,1,486.0,65.0,,15
43123,8.0,756.0,622.0,,134.0,4,2,487.0,36.0,5121.0,15
43124,4.0,,,,,4,1,486.0,12.0,,15
43125,5.0,,,,,4,1,487.0,15.0,,15
43126,11.0,1800.0,1800.0,,,4,2,487.0,35.0,5132.0,15
43127,4.0,622.0,,,,16,1,487.0,81.0,,15
43128,10.0,622.0,622.0,,,2,1,487.0,31.0,5191.0,15
43129,,214.0,150.0,,64.0,4,2,486.0,24.0,5121.0,15
43130,0.0,,,,,4,2,487.0,4.0,,15
43131,0.0,,,,,4,1,487.0,1.0,,15
43132,9.0,1422.0,800.0,,,16,1,486.0,41.0,5243.0,15
43133,5.0,,,,,4,2,487.0,19.0,5243.0,15
43134,4.0,1500.0,1500.0,,,4,1,486.0,32.0,7152.0,15
43135,11.0,800.0,800.0,,,4,2,487.0,30.0,5161.0,15
43136,0.0,,,,,4,1,487.0,4.0,,15
43137,0.0,622.0,,,,2,1,486.0,74.0,,15
43138,2.0,,,,,4,1,487.0,9.0,,15
43139,0.0,1244.0,,,,4,2,487.0,80.0,,15
43140,15.0,920.0,920.0,,,4,2,486.0,40.0,2311.0,15
43141,2.0,,,,,16,1,486.0,10.0,,15
43142,0.0,980.0,980.0,,,4,1,487.0,30.0,5173.0,15
43143,6.0,860.0,800.0,,60.0,4,2,487.0,28.0,5141.0,15
43144,3.0,,,,,16,1,486.0,9.0,,15
43145,0.0,,,,,4,1,486.0,6.0,,15
43146,0.0,,,,,4,2,487.0,44.0,,15
43147,0.0,622.0,622.0,,,4,1,487.0,45.0,7170.0,15
43148,0.0,300.0,300.0,,,4,1,487.0,26.0,7170.0,15
43149,0.0,100.0,100.0,,,4,1,487.0,18.0,7170.0,15
43150,0.0,,,,,4,2,487.0,7.0,,15
43151,0.0,,,,,4,1,487.0,5.0,,15
43152,11.0,1600.0,1600.0,,,4,1,487.0,26.0,7112.0,15
43153,11.0,1600.0,1600.0,,,4,1,487.0,26.0,7112.0,15
43154,8.0,1000.0,1000.0,,,4,1,487.0,30.0,7166.0,15
43155,9.0,,,,,4,2,487.0,26.0,,15
43156,0.0,,,,,4,1,487.0,0.0,,15
43157,5.0,102.0,,,102.0,16,2,487.0,37.0,,15
43158,5.0,800.0,800.0,,,4,1,487.0,44.0,9144.0,15
43159,5.0,,,,,4,1,487.0,14.0,,15
43160,11.0,1500.0,1500.0,,,2,1,487.0,24.0,7152.0,15
43161,15.0,2000.0,2000.0,,,4,1,487.0,28.0,2321.0,15
43162,15.0,2300.0,2300.0,,,4,2,487.0,28.0,2321.0,15
43163,2.0,,,,,4,1,487.0,8.0,,15
43164,0.0,,,,,4,1,487.0,2.0,,15
43165,11.0,1200.0,1200.0,,,4,1,487.0,25.0,9144.0,15
43166,11.0,900.0,900.0,,,4,1,486.0,24.0,9144.0,15
43167,0.0,622.0,622.0,,,4,1,487.0,38.0,5121.0,15
43168,1.0,300.0,300.0,,,4,2,486.0,28.0,5121.0,15
43169,4.0,,,,,4,2,487.0,12.0,,15
43170,2.0,,,,,4,1,487.0,9.0,,15
43171,0.0,,,,,4,2,487.0,7.0,,15
43172,0.0,,,,,16,2,487.0,4.0,,15
43173,4.0,700.0,700.0,,,2,1,486.0,28.0,5121.0,15
43174,5.0,622.0,622.0,,,4,1,487.0,30.0,5121.0,15
43175,6.0,788.0,622.0,,166.0,2,2,486.0,27.0,5132.0,15
43176,0.0,,,,,2,1,487.0,5.0,,15
43177,0.0,,,,,16,1,487.0,1.0,,15
43178,0.0,200.0,200.0,,,4,1,486.0,45.0,6129.0,15
43179,4.0,604.0,400.0,,204.0,16,2,486.0,35.0,6129.0,15
43180,0.0,400.0,400.0,,,4,1,487.0,42.0,6129.0,15
43181,4.0,,,,,4,1,486.0,15.0,,15
43182,4.0,,,,,4,1,486.0,13.0,,15
43183,0.0,,,,,4,2,486.0,6.0,,15
43184,4.0,200.0,200.0,,,4,1,487.0,47.0,6129.0,15
43185,4.0,34.0,,,34.0,4,2,486.0,43.0,,15
43186,8.0,,,,,4,2,487.0,18.0,,15
43187,3.0,622.0,,,,4,1,487.0,63.0,,15
43188,4.0,622.0,,,,4,2,486.0,67.0,6239.0,15
43189,0.0,134.0,,,134.0,4,2,487.0,41.0,,15
43190,0.0,,,,,4,2,487.0,7.0,,15
43191,0.0,,,,,2,1,486.0,5.0,,15
43192,0.0,622.0,622.0,,,4,1,487.0,32.0,7711.0,15
43193,3.0,166.0,,,166.0,2,2,487.0,27.0,,15
43194,2.0,,,,,2,1,486.0,9.0,,15
43195,0.0,,,,,4,2,487.0,6.0,,15
43196,0.0,,,,,4,2,487.0,6.0,,15
43197,0.0,,,,,4,2,486.0,4.0,,15
43198,0.0,,,,,2,1,487.0,1.0,,15
43199,15.0,2300.0,2300.0,,,4,1,486.0,33.0,7112.0,15
43200,11.0,622.0,622.0,,,4,2,487.0,31.0,5241.0,15
43201,6.0,,,,,4,1,487.0,13.0,,15
43202,0.0,,,,,4,1,487.0,3.0,,15
43203,5.0,190.0,,,190.0,4,2,487.0,25.0,,15
43204,1.0,,,,,4,1,486.0,7.0,,15
43205,0.0,,,,,4,2,487.0,4.0,,15
43206,5.0,1000.0,1000.0,,,16,1,487.0,41.0,7823.0,15
43207,4.0,,,,,4,2,487.0,46.0,,15
43208,11.0,700.0,700.0,,,4,1,486.0,22.0,3516.0,15
43209,9.0,500.0,500.0,,,4,1,487.0,20.0,5211.0,15
43210,6.0,922.0,300.0,,,4,1,486.0,32.0,9913.0,15
43211,2.0,,,,,4,2,486.0,19.0,,15
43212,0.0,,,,,4,2,487.0,2.0,,15
43213,12.0,1300.0,1300.0,,,4,1,486.0,34.0,3241.0,15
43214,11.0,622.0,,,,4,2,486.0,27.0,,15
43215,0.0,,,,,4,2,486.0,6.0,,15
43216,0.0,,,,,4,1,486.0,3.0,,15
43217,2.0,800.0,800.0,,,2,1,487.0,54.0,5199.0,15
43218,11.0,622.0,622.0,,,4,2,486.0,45.0,5121.0,15
43219,8.0,102.0,,,102.0,2,2,486.0,27.0,,15
43220,11.0,622.0,622.0,,,4,1,487.0,25.0,5112.0,15
43221,2.0,,,,,4,2,486.0,8.0,,15
43222,2.0,150.0,150.0,,,2,1,487.0,56.0,5243.0,15
43223,2.0,302.0,200.0,,102.0,16,2,487.0,56.0,2625.0,15
43224,8.0,800.0,800.0,,,16,1,487.0,18.0,7170.0,15
43225,4.0,1200.0,1200.0,,,2,1,487.0,31.0,7832.0,15
43226,11.0,1500.0,1500.0,,,4,2,487.0,35.0,7112.0,15
43227,5.0,,,,,4,2,486.0,12.0,,15
43228,4.0,,,,,2,1,487.0,11.0,,15
43229,1.0,,,,,2,1,486.0,9.0,,15
43230,2.0,754.0,622.0,,132.0,16,2,486.0,32.0,5134.0,15
43231,2.0,,,,,16,2,487.0,9.0,,15
43232,1.0,,,,,4,1,487.0,8.0,,15
43233,0.0,,,,,4,2,486.0,6.0,,15
43234,11.0,700.0,700.0,,,4,1,487.0,23.0,5211.0,15
43235,3.0,102.0,,,102.0,4,2,487.0,20.0,,15
43236,0.0,,,,,4,1,487.0,1.0,,15
43237,10.0,2100.0,2100.0,,,2,1,487.0,30.0,7241.0,15
43238,10.0,622.0,622.0,,,16,2,487.0,29.0,5134.0,15
43239,3.0,,,,,16,2,487.0,9.0,,15
43240,8.0,622.0,,,,4,1,487.0,66.0,,15
43241,0.0,622.0,,,622.0,4,2,486.0,51.0,,15
43242,5.0,600.0,600.0,,,4,1,487.0,35.0,7170.0,15
43243,3.0,,,,,4,1,487.0,34.0,,15
43244,5.0,1000.0,1000.0,,,4,1,486.0,32.0,7731.0,15
43245,4.0,320.0,320.0,,,4,2,486.0,19.0,5162.0,15
43246,6.0,,,,,4,1,487.0,16.0,,15
43247,1.0,,,,,4,1,487.0,9.0,,15
43248,1.0,,,,,4,1,487.0,8.0,,15
43249,1.0,,,,,4,2,487.0,8.0,,15
43250,0.0,,,,,4,1,487.0,6.0,,15
43251,8.0,800.0,800.0,,,4,1,487.0,26.0,5134.0,15
43252,11.0,622.0,622.0,,,4,2,487.0,26.0,5134.0,15
43253,0.0,,,,,4,1,486.0,4.0,,15
43254,11.0,2700.0,2700.0,,,4,1,487.0,49.0,7102.0,15
43255,6.0,1200.0,1200.0,,,4,1,486.0,42.0,7152.0,15
43256,14.0,622.0,622.0,,,4,2,487.0,46.0,5199.0,15
43257,2.0,,,,,16,1,487.0,9.0,,15
43258,1.0,622.0,,,,4,1,487.0,77.0,6229.0,15
43259,5.0,622.0,,,,16,2,487.0,66.0,6229.0,15
43260,10.0,1500.0,1200.0,300.0,300.0,16,1,487.0,37.0,6229.0,15
43261,11.0,3000.0,3000.0,,,16,2,487.0,30.0,1310.0,15
43262,11.0,1500.0,1500.0,,,4,1,486.0,29.0,7151.0,15
43263,11.0,1022.0,1022.0,,,4,2,487.0,26.0,7686.0,15
43264,0.0,,,,,4,2,486.0,3.0,,15
43265,11.0,622.0,622.0,,,16,2,487.0,22.0,5199.0,15
43266,0.0,,,,,16,2,487.0,3.0,,15
43267,4.0,1000.0,1000.0,,,4,1,486.0,51.0,7152.0,15
43268,8.0,180.0,180.0,,,4,1,486.0,25.0,7170.0,15
43269,11.0,,,,,4,2,487.0,18.0,,15
43270,9.0,,,,,4,1,486.0,17.0,,15
43271,4.0,622.0,,,622.0,16,1,487.0,84.0,,15
43272,0.0,622.0,,,622.0,16,2,486.0,82.0,,15
43273,0.0,622.0,,,622.0,2,2,486.0,49.0,,15
43274,15.0,6500.0,6500.0,,,16,2,487.0,34.0,2394.0,15
43275,11.0,2500.0,1500.0,1000.0,1000.0,4,1,486.0,48.0,7164.0,15
43276,11.0,,,,,2,2,487.0,42.0,,15
43277,11.0,933.0,933.0,,,2,2,486.0,20.0,4131.0,15
43278,5.0,,,,,4,1,487.0,13.0,,15
43279,0.0,,,,,16,2,486.0,59.0,6129.0,15
43280,11.0,622.0,622.0,,,16,1,486.0,55.0,5174.0,15
43281,11.0,420.0,420.0,,,4,2,487.0,23.0,5241.0,15
43282,0.0,,,,,16,2,487.0,5.0,,15
43283,0.0,,,,,16,2,486.0,3.0,,15
43284,11.0,12000.0,12000.0,,,4,2,486.0,46.0,1310.0,15
43285,11.0,2400.0,2400.0,,,16,1,486.0,35.0,7820.0,15
43286,11.0,500.0,500.0,,,16,1,486.0,25.0,7166.0,15
43287,10.0,300.0,300.0,,,4,2,487.0,20.0,4221.0,15
43288,8.0,622.0,622.0,,,4,1,487.0,17.0,3322.0,15
43289,5.0,,,,,4,2,487.0,15.0,,15
43290,11.0,2220.0,2220.0,,,4,1,486.0,19.0,3131.0,15
43291,11.0,350.0,350.0,,,2,2,486.0,21.0,7112.0,15
43292,0.0,,,,,2,1,486.0,4.0,,15
43293,11.0,1100.0,1100.0,,,4,2,487.0,21.0,4110.0,15
43294,11.0,2000.0,2000.0,,,4,1,486.0,34.0,3131.0,15
43295,11.0,1000.0,1000.0,,,16,2,486.0,36.0,5241.0,15
43296,10.0,,,,,4,1,486.0,18.0,,15
43297,11.0,1500.0,1500.0,,,4,1,486.0,19.0,9113.0,15
43298,10.0,900.0,900.0,,,4,1,487.0,18.0,7170.0,15
43299,11.0,6000.0,6000.0,,,4,1,487.0,49.0,7686.0,15
43300,11.0,,,,,4,2,486.0,27.0,,15
43301,0.0,,,,,4,2,487.0,5.0,,15
43302,0.0,,,,,4,2,487.0,0.0,,15
43303,8.0,1065.0,1065.0,,,4,1,486.0,36.0,4141.0,15
43304,11.0,,,,,4,2,487.0,22.0,,15
43305,0.0,,,,,16,2,487.0,1.0,,15
43306,11.0,1800.0,1800.0,,,4,1,487.0,33.0,9144.0,15
43307,8.0,1200.0,1200.0,,,2,1,487.0,52.0,7241.0,15
43308,0.0,786.0,622.0,,164.0,16,2,486.0,46.0,5121.0,15
43309,8.0,,,,,4,1,487.0,18.0,,15
43310,5.0,300.0,300.0,,,4,1,487.0,16.0,5199.0,15
43311,10.0,622.0,622.0,,,4,2,487.0,20.0,5142.0,15
43312,0.0,,,,,4,2,487.0,1.0,,15
43313,7.0,2000.0,2000.0,,,4,1,486.0,40.0,3141.0,15
43314,5.0,856.0,722.0,,134.0,4,2,486.0,43.0,5142.0,15
43315,8.0,,,,,4,2,487.0,17.0,,15
43316,4.0,,,,,4,1,487.0,13.0,,15
43317,6.0,1000.0,700.0,,,4,2,487.0,28.0,5243.0,15
43318,0.0,,,,,4,1,487.0,1.0,,15
43319,11.0,350.0,,,,4,1,487.0,25.0,,15
43320,11.0,1400.0,1400.0,,,4,1,487.0,26.0,7242.0,15
43321,11.0,2000.0,2000.0,,,4,2,487.0,23.0,5161.0,15
43322,0.0,,,,,4,1,486.0,5.0,,15
43323,0.0,1444.0,,200.0,200.0,4,2,487.0,69.0,6239.0,15
43324,3.0,,,,,4,2,486.0,11.0,,15
43325,0.0,,,,,4,1,487.0,8.0,,15
43326,7.0,1300.0,1300.0,,,4,1,487.0,25.0,7170.0,15
43327,11.0,981.0,847.0,,134.0,4,2,486.0,25.0,5134.0,15
43328,0.0,,,,,4,1,487.0,3.0,,15
43329,0.0,,,,,16,2,487.0,2.0,,15
43330,9.0,850.0,850.0,,,4,1,487.0,19.0,7170.0,15
43331,10.0,850.0,850.0,,,4,1,486.0,19.0,7170.0,15
43332,9.0,1500.0,1500.0,,,16,1,486.0,22.0,7243.0,15
43333,7.0,800.0,800.0,,,4,2,487.0,16.0,5134.0,15
43334,8.0,,,,,4,1,487.0,22.0,,15
43335,0.0,200.0,,,,4,2,487.0,65.0,,15
43336,0.0,1500.0,1500.0,,,4,1,486.0,36.0,7822.0,15
43337,11.0,950.0,950.0,,,16,2,486.0,33.0,5211.0,15
43338,1.0,1200.0,1200.0,,,4,1,486.0,53.0,7152.0,15
43339,14.0,2336.0,2336.0,,,4,2,487.0,52.0,2312.0,15
43340,3.0,640.0,640.0,,,4,1,487.0,23.0,7170.0,15
43341,7.0,366.0,200.0,,166.0,2,2,486.0,26.0,5121.0,15
43342,1.0,,,,,4,1,487.0,10.0,,15
43343,0.0,,,,,2,2,487.0,9.0,,15
43344,0.0,,,,,4,1,487.0,5.0,,15
43345,6.0,840.0,840.0,,,4,1,487.0,31.0,7832.0,15
43346,11.0,720.0,720.0,,,16,2,487.0,30.0,5221.0,15
43347,4.0,700.0,,700.0,700.0,4,1,486.0,42.0,,15
43348,11.0,1200.0,1200.0,,,4,2,486.0,39.0,3522.0,15
43349,11.0,800.0,800.0,,,4,2,487.0,19.0,4221.0,15
43350,8.0,,,,,4,2,486.0,17.0,,15
43351,5.0,,,,,4,1,486.0,13.0,,15
43352,11.0,2500.0,2500.0,,,2,1,487.0,26.0,5173.0,15
43353,11.0,,,,,4,1,486.0,29.0,,15
43354,10.0,,,,,4,2,487.0,18.0,,15
43355,0.0,,,,,4,1,487.0,1.0,,15
43356,11.0,3000.0,3000.0,,,4,1,487.0,40.0,4110.0,15
43357,11.0,,,,,4,2,486.0,31.0,,15
43358,5.0,,,,,16,2,487.0,13.0,,15
43359,3.0,,,,,16,2,487.0,12.0,,15
43360,1.0,,,,,4,2,486.0,10.0,,15
43361,0.0,,,,,4,2,486.0,7.0,,15
43362,0.0,,,,,4,2,487.0,2.0,,15
43363,8.0,10622.0,10000.0,,622.0,4,1,486.0,47.0,1310.0,15
43364,11.0,5000.0,5000.0,,,4,2,487.0,28.0,5134.0,15
43365,11.0,1000.0,1000.0,,,4,1,487.0,22.0,7243.0,15
43366,0.0,,,,,4,1,486.0,3.0,,15
43367,3.0,2000.0,2000.0,,,4,1,487.0,57.0,1310.0,15
43368,5.0,2000.0,2000.0,,,4,1,487.0,29.0,5134.0,15
43369,11.0,1500.0,,,,16,1,486.0,54.0,,15
43370,11.0,,,,,16,2,487.0,48.0,,15
43371,14.0,1500.0,1500.0,,,16,1,486.0,22.0,3513.0,15
43372,11.0,,,,,16,1,487.0,18.0,,15
43373,11.0,940.0,940.0,,,4,1,487.0,23.0,3522.0,15
43374,11.0,,,,,4,2,487.0,21.0,,15
43375,0.0,,,,,16,2,487.0,2.0,,15
43376,0.0,622.0,,,,4,1,486.0,78.0,,15
43377,0.0,1822.0,,1200.0,1822.0,4,2,487.0,77.0,,15
43378,8.0,1500.0,1500.0,,,16,1,486.0,42.0,5161.0,15
43379,3.0,260.0,,,260.0,4,2,486.0,35.0,,15
43380,7.0,800.0,800.0,,,16,1,486.0,20.0,7243.0,15
43381,8.0,622.0,622.0,,,4,2,486.0,18.0,7632.0,15
43382,4.0,,,,,16,2,487.0,13.0,,15
43383,2.0,,,,,4,2,486.0,11.0,,15
43384,1.0,,,,,4,2,487.0,9.0,,15
43385,0.0,,,,,4,2,487.0,7.0,,15
43386,0.0,,,,,4,2,487.0,7.0,,15
43387,1.0,1350.0,1200.0,,150.0,16,2,486.0,41.0,5241.0,15
43388,8.0,900.0,900.0,,,4,1,486.0,25.0,7170.0,15
43389,3.0,,,,,4,2,487.0,10.0,,15
43390,1.0,,,,,16,1,486.0,8.0,,15
43391,11.0,5000.0,5000.0,,,2,1,487.0,30.0,5211.0,15
43392,9.0,,,,,16,2,487.0,16.0,,15
43393,11.0,1200.0,1200.0,,,2,1,487.0,26.0,9531.0,15
43394,11.0,950.0,950.0,,,4,2,487.0,27.0,3311.0,15
43395,5.0,800.0,800.0,,,16,1,486.0,48.0,9913.0,15
43396,10.0,622.0,622.0,,,16,2,486.0,41.0,5162.0,15
43397,10.0,900.0,900.0,,,16,1,487.0,18.0,4221.0,15
43398,1.0,,,,,4,2,486.0,8.0,,15
43399,2.0,900.0,900.0,,,16,1,486.0,48.0,5142.0,15
43400,1.0,,,,,4,2,487.0,39.0,,15
43401,3.0,,,,,4,1,487.0,22.0,,15
43402,5.0,800.0,800.0,,,4,1,486.0,17.0,7170.0,15
43403,4.0,,,,,16,2,487.0,15.0,,15
43404,2.0,,,,,4,1,487.0,13.0,,15
43405,3.0,,,,,4,2,486.0,24.0,,15
43406,0.0,,,,,2,1,487.0,6.0,,15
43407,0.0,,,,,4,2,486.0,3.0,,15
43408,0.0,,,,,16,1,486.0,0.0,,15
43409,11.0,1200.0,1200.0,,,16,1,486.0,37.0,2617.0,15
43410,11.0,1500.0,1500.0,,,4,2,487.0,31.0,4221.0,15
43411,10.0,,,,,4,2,487.0,16.0,,15
43412,6.0,,,,,16,2,486.0,14.0,,15
43413,1.0,,,,,2,2,487.0,47.0,,15
43414,6.0,,,,,16,2,486.0,24.0,,15
43415,0.0,,,,,4,1,487.0,4.0,,15
43416,0.0,,,,,4,1,487.0,3.0,,15
